uid,timestamp,item_id,is_organic,played_ratio_pct,track_length_seconds,event_type
3,17639995,1911472,1,100.0,115.0,listen
3,17640215,4456240,1,100.0,215.0,listen
3,17640340,1525699,1,100.0,125.0,listen
3,17640520,4045238,1,100.0,180.0,listen
3,17640645,4954011,1,100.0,125.0,listen
3,17640745,509030,1,100.0,100.0,listen
3,17640885,1383853,1,100.0,135.0,listen
3,17641020,7379333,1,100.0,135.0,listen
3,17641140,4995862,1,100.0,115.0,listen
3,17641300,9164374,1,100.0,160.0,listen
3,17641415,1911472,1,100.0,115.0,listen
3,17641630,4456240,1,100.0,215.0,listen
3,17641760,1525699,1,100.0,125.0,listen
3,17641935,4045238,1,100.0,180.0,listen
3,17642065,4954011,1,100.0,125.0,listen
3,17642165,509030,1,100.0,100.0,listen
3,17642300,1383853,1,100.0,135.0,listen
3,17642440,7379333,1,100.0,135.0,listen
3,17642555,4995862,1,100.0,115.0,listen
3,17642715,9164374,1,100.0,160.0,listen
3,17642830,1911472,1,100.0,115.0,listen
3,17643050,4456240,1,100.0,215.0,listen
3,17643175,1525699,1,100.0,125.0,listen
3,17643355,4045238,1,100.0,180.0,listen
3,17643480,4954011,1,100.0,125.0,listen
3,17643580,509030,1,100.0,100.0,listen
3,17643720,1383853,1,100.0,135.0,listen
3,17643855,7379333,1,100.0,135.0,listen
3,17643975,4995862,1,100.0,115.0,listen
3,17644135,9164374,1,100.0,160.0,listen
3,17644250,1911472,1,100.0,115.0,listen
3,17644465,4456240,1,100.0,215.0,listen
3,17644590,1525699,1,100.0,125.0,listen
3,17644770,4045238,1,100.0,180.0,listen
3,17644900,4954011,1,100.0,125.0,listen
3,17644995,509030,1,100.0,100.0,listen
3,17645135,1383853,1,100.0,135.0,listen
3,17645270,7379333,1,100.0,135.0,listen
3,17645390,4995862,1,100.0,115.0,listen
3,17645550,9164374,1,100.0,160.0,listen
3,17645665,1911472,1,100.0,115.0,listen
3,17645880,4456240,1,100.0,215.0,listen
3,17646005,1525699,1,100.0,125.0,listen
3,17646185,4045238,1,100.0,180.0,listen
3,17646315,4954011,1,100.0,125.0,listen
3,17811130,509030,1,0.0,100.0,listen
3,17811295,4389663,1,92.0,175.0,listen
3,17811425,104496,1,100.0,135.0,listen
3,17811565,3128303,1,100.0,135.0,listen
3,17811750,8668527,1,100.0,170.0,listen
3,17832330,8725636,1,100.0,225.0,listen
3,17832330,815797,1,100.0,180.0,listen
3,17832330,9190493,1,100.0,135.0,listen
3,17832330,1915425,1,100.0,100.0,listen
3,17832330,1357249,1,100.0,110.0,listen
3,17832330,1625856,1,100.0,110.0,listen
3,17832330,5621821,1,100.0,120.0,listen
3,17832330,4164429,1,100.0,85.0,listen
3,17832330,9370278,1,100.0,120.0,listen
3,17832330,570282,1,100.0,100.0,listen
3,17832330,4389663,1,16.0,175.0,listen
3,17832330,1008936,1,100.0,105.0,listen
3,17832330,1286725,1,100.0,125.0,listen
3,17832330,5893730,1,100.0,85.0,listen
3,17832330,8572009,1,100.0,180.0,listen
3,17832330,3600341,1,100.0,205.0,listen
3,17832330,4566222,1,100.0,220.0,listen
3,17832330,7926931,1,100.0,180.0,listen
3,17832330,9153715,1,100.0,160.0,listen
3,17832330,7795571,1,100.0,165.0,listen
3,17832330,3295729,1,100.0,145.0,listen
3,17832330,8361219,1,100.0,150.0,listen
3,17832330,4399031,1,100.0,190.0,listen
3,17832330,7112653,1,100.0,205.0,listen
3,17832330,8024805,1,100.0,215.0,listen
3,17832330,5803215,1,100.0,175.0,listen
3,17832330,8312313,1,33.0,265.0,listen
3,17832330,2050934,1,1.0,170.0,listen
3,17832330,4438523,1,100.0,110.0,listen
3,17832335,5878688,1,5.0,215.0,listen
3,17832420,5893730,1,100.0,85.0,listen
3,17849430,9190493,1,84.0,135.0,listen
3,17849565,9385144,1,30.0,440.0,listen
3,17849650,5893730,1,100.0,85.0,listen
3,17849785,9190493,1,100.0,135.0,listen
3,17849865,4164429,1,100.0,85.0,listen
3,17849975,1625856,1,100.0,110.0,listen
3,17850410,1286725,1,100.0,125.0,listen
3,17850530,4438523,1,100.0,110.0,listen
3,17850625,1915425,1,100.0,100.0,listen
3,17850735,1357249,1,100.0,110.0,listen
3,17850850,570282,1,100.0,100.0,listen
3,17850955,1008936,1,100.0,105.0,listen
3,17851070,9370278,1,100.0,120.0,listen
3,17851195,5621821,1,100.0,120.0,listen
3,17851245,104496,1,1.0,135.0,listen
3,17851245,454398,1,24.0,205.0,listen
3,17851245,8668527,1,0.0,170.0,listen
3,17851420,4389663,1,100.0,175.0,listen
3,17851555,104496,1,100.0,135.0,listen
3,17851625,3128303,1,50.0,135.0,listen
3,17851630,8668527,1,2.0,170.0,listen
3,17851715,5893730,1,100.0,85.0,listen
3,17851750,9190493,1,27.0,135.0,listen
3,17851765,4164429,1,13.0,85.0,listen
3,17851770,1625856,1,4.0,110.0,listen
3,17851880,1625856,1,100.0,110.0,listen
3,17852005,1286725,1,100.0,125.0,listen
3,17852120,4438523,1,100.0,110.0,listen
3,17852195,1915425,1,77.0,100.0,listen
3,17852210,7143122,0,9.0,165.0,listen
3,17852410,6091060,0,100.0,195.0,listen
3,17852445,1825643,0,18.0,175.0,listen
3,17852550,6837063,0,50.0,210.0,listen
3,17852570,8182847,0,20.0,115.0,listen
3,17852745,611344,0,100.0,175.0,listen
3,17852850,7589969,0,79.0,125.0,listen
3,17853135,5705920,1,90.0,285.0,listen
3,17853150,872083,1,4.0,255.0,listen
3,17853150,872083,1,1.0,255.0,listen
3,17853150,5705920,1,0.0,285.0,listen
3,17853155,587243,1,1.0,250.0,listen
3,17853440,5705920,1,100.0,285.0,listen
3,17853440,872083,1,0.0,255.0,listen
3,17853690,6570295,0,100.0,245.0,listen
3,17856775,763864,0,100.0,180.0,listen
3,17859565,5252571,0,100.0,210.0,listen
3,17859630,1071788,0,24.0,205.0,listen
3,17859665,5993166,0,17.0,150.0,listen
3,17859845,2670699,0,100.0,175.0,listen
3,17860035,285482,0,100.0,180.0,listen
3,17861215,1272253,0,100.0,200.0,listen
3,17861460,3475990,0,93.0,170.0,listen
3,17861495,4297258,0,14.0,180.0,listen
3,17861680,2188881,0,78.0,215.0,listen
3,17861860,8121801,0,100.0,180.0,listen
3,17862080,3247521,0,100.0,205.0,listen
3,17862370,3001214,0,39.0,210.0,listen
3,17862370,2469359,0,2.0,150.0,listen
3,17862380,4419578,0,2.0,235.0,listen
3,17862395,6584422,0,3.0,150.0,listen
3,17862400,3021818,0,0.0,125.0,listen
3,17862400,6584422,0,1.0,150.0,listen
3,17862405,4419578,0,0.0,235.0,listen
3,17862410,6584422,0,1.0,150.0,listen
3,17862430,3021818,0,15.0,125.0,listen
3,17862455,4439494,0,8.0,180.0,listen
3,17862665,5219267,0,100.0,205.0,listen
3,17907185,6587396,0,100.0,165.0,listen
3,17907385,550000,0,100.0,170.0,listen
3,17907480,8373797,0,30.0,210.0,listen
3,17907625,1194275,0,100.0,140.0,listen
3,17907805,5165841,0,100.0,175.0,listen
3,17908005,8553498,0,100.0,195.0,listen
3,17908195,6941491,0,100.0,180.0,listen
3,17908440,4125496,0,100.0,240.0,listen
3,17908665,7357248,0,100.0,195.0,listen
3,17908820,2780500,0,100.0,150.0,listen
3,17909070,6570295,0,100.0,245.0,listen
3,17909260,763864,0,100.0,180.0,listen
3,17920785,5252571,0,100.0,210.0,listen
3,17921080,1071788,0,100.0,205.0,listen
3,17921240,5993166,0,100.0,150.0,listen
3,17921535,2670699,0,100.0,175.0,listen
3,17921720,285482,0,80.0,180.0,listen
3,17921985,1272253,0,100.0,200.0,listen
3,17922295,3475990,0,100.0,170.0,listen
3,17922330,4297258,0,15.0,180.0,listen
3,17922340,763864,0,3.0,180.0,listen
3,17922350,1774820,0,4.0,185.0,listen
3,17922760,4491811,0,100.0,160.0,listen
3,17923065,4875126,0,100.0,300.0,listen
3,17923325,8297407,0,100.0,265.0,listen
3,17923490,8039663,0,100.0,165.0,listen
3,17923690,6520337,0,100.0,195.0,listen
3,17923930,3542651,0,100.0,240.0,listen
3,17924070,7461243,0,100.0,140.0,listen
3,17924205,7396267,0,100.0,125.0,listen
3,17924345,2822447,0,100.0,125.0,listen
3,17928900,8884874,0,100.0,155.0,listen
3,17928900,4992328,0,100.0,130.0,listen
3,17935395,500245,0,100.0,150.0,listen
3,17935530,7981923,0,100.0,135.0,listen
3,17935675,2528565,0,100.0,145.0,listen
3,17935855,429011,0,100.0,175.0,listen
3,17936050,686823,0,100.0,195.0,listen
3,17936260,798719,0,100.0,210.0,listen
3,17936485,6129797,0,100.0,225.0,listen
3,17936645,7156502,0,100.0,155.0,listen
3,17936795,7351324,0,100.0,150.0,listen
3,17936960,5543534,0,100.0,165.0,listen
3,17990985,3743839,0,66.0,130.0,listen
3,17991215,3011496,0,100.0,190.0,listen
3,17991500,6916347,0,100.0,205.0,listen
3,17991670,6155741,0,100.0,175.0,listen
3,17991875,6721446,0,100.0,175.0,listen
3,17992115,6445785,0,100.0,205.0,listen
3,17992410,2018079,0,100.0,295.0,listen
3,17992645,95237,0,100.0,235.0,listen
3,17992880,129741,0,100.0,235.0,listen
3,17993335,1849808,0,100.0,170.0,listen
3,17993495,4072846,0,100.0,160.0,listen
3,17993700,7333687,0,100.0,200.0,listen
3,17994670,7988928,0,100.0,235.0,listen
3,17995405,442133,0,100.0,200.0,listen
3,17995590,7885241,0,100.0,180.0,listen
3,17995740,906709,0,100.0,150.0,listen
3,17996130,1964218,0,100.0,295.0,listen
3,17996305,9352838,0,100.0,175.0,listen
3,17996845,3288260,0,101.0,175.0,listen
3,17996975,6349388,0,100.0,130.0,listen
3,17997175,1666133,0,100.0,200.0,listen
3,17997400,645242,0,100.0,225.0,listen
3,17997650,3143050,0,100.0,250.0,listen
3,17999530,3910732,0,100.0,235.0,listen
3,17999695,6353374,0,100.0,170.0,listen
3,17999925,1548660,0,100.0,225.0,listen
3,18000920,7910799,0,101.0,255.0,listen
3,18005080,5979778,0,100.0,200.0,listen
3,18005395,4191293,0,100.0,255.0,listen
3,18005620,3334920,0,100.0,230.0,listen
3,18005770,424480,0,100.0,150.0,listen
3,18006015,829641,0,100.0,230.0,listen
3,18006310,9243108,0,100.0,260.0,listen
3,18006690,7088420,0,100.0,340.0,listen
3,18006950,7619396,0,95.0,275.0,listen
3,18007165,513631,0,100.0,210.0,listen
3,18007510,5219850,0,43.0,245.0,listen
3,18007695,7142426,0,100.0,185.0,listen
3,18007950,4840489,0,100.0,150.0,listen
3,18008140,3892732,0,100.0,190.0,listen
3,18013155,3741914,0,100.0,250.0,listen
3,18013370,3294512,0,100.0,160.0,listen
3,18013940,1351140,0,100.0,135.0,listen
3,18014135,2736268,0,100.0,165.0,listen
3,18014140,422688,0,2.0,145.0,listen
3,18014150,9390294,0,7.0,135.0,listen
3,18020075,1031794,0,101.0,155.0,listen
3,18020235,5885486,0,100.0,175.0,listen
3,18020600,7502433,0,100.0,160.0,listen
3,18020905,6660985,0,100.0,305.0,listen
3,18024400,6616520,0,100.0,125.0,listen
3,18024570,401344,0,100.0,170.0,listen
3,18024765,1289592,0,100.0,190.0,listen
3,18025040,5647603,0,100.0,190.0,listen
3,18025220,9241037,0,100.0,175.0,listen
3,18084015,855535,0,11.0,195.0,listen
3,18084255,2185191,0,100.0,165.0,listen
3,18084640,9243465,0,90.0,155.0,listen
3,18084765,5436843,0,70.0,175.0,listen
3,18084850,7207520,0,23.0,255.0,listen
3,18084980,6430265,0,100.0,130.0,listen
3,18085245,8301232,0,100.0,265.0,listen
3,18085320,6266062,0,52.0,145.0,listen
3,18085400,2633954,0,25.0,310.0,listen
3,18085610,4741820,0,100.0,210.0,listen
3,18085715,3699899,0,43.0,240.0,listen
3,18085720,3427972,0,3.0,190.0,listen
3,18101445,7159604,0,100.0,190.0,listen
3,18101540,4199299,0,69.0,135.0,listen
3,18101565,6881067,0,9.0,270.0,listen
3,18101570,8695195,0,4.0,95.0,listen
3,18101705,2991625,0,100.0,135.0,listen
3,18101875,5499729,0,100.0,170.0,listen
3,18102460,7057563,0,100.0,150.0,listen
3,18102550,5246580,0,100.0,90.0,listen
3,18103090,4628279,0,100.0,175.0,listen
3,18103195,7997291,0,100.0,105.0,listen
3,18110720,4302445,0,30.0,165.0,listen
3,18110805,5893730,1,100.0,85.0,listen
3,18110940,9190493,1,100.0,135.0,listen
3,18111025,4164429,1,100.0,85.0,listen
3,18111135,1625856,1,100.0,110.0,listen
3,18111260,1286725,1,100.0,125.0,listen
3,18111375,4438523,1,100.0,110.0,listen
3,18111715,1915425,1,101.0,100.0,listen
3,18111825,1357249,1,100.0,110.0,listen
3,18111925,570282,1,100.0,100.0,listen
3,18111965,1008936,1,41.0,105.0,listen
3,18111970,9370278,1,1.0,120.0,listen
3,18111970,5621821,1,1.0,120.0,listen
3,18111975,9385144,1,0.0,440.0,listen
3,18111975,454398,1,1.0,205.0,listen
3,18111975,454398,1,0.0,205.0,listen
3,18111980,5621821,1,0.0,120.0,listen
3,18111980,9370278,1,0.0,120.0,listen
3,18111980,1008936,1,0.0,105.0,listen
3,18111980,570282,1,1.0,100.0,listen
3,18111985,1357249,1,0.0,110.0,listen
3,18111985,1915425,1,2.0,100.0,listen
3,18111995,4438523,1,5.0,110.0,listen
3,18111995,4438523,1,1.0,110.0,listen
3,18112075,1286725,1,61.0,125.0,listen
3,18112075,1286725,1,1.0,125.0,listen
3,18112085,1625856,1,11.0,110.0,listen
3,18112090,1625856,1,1.0,110.0,listen
3,18112150,4164429,1,1.0,85.0,listen
3,18112150,4164429,1,71.0,85.0,listen
3,18112155,9190493,1,1.0,135.0,listen
3,18112240,5893730,1,100.0,85.0,listen
3,18112375,9190493,1,100.0,135.0,listen
3,18112455,4164429,1,100.0,85.0,listen
3,18141945,1625856,1,0.0,110.0,listen
3,18142115,7442754,0,100.0,170.0,listen
3,18142290,3740445,0,100.0,175.0,listen
3,18142565,7032344,0,100.0,270.0,listen
3,18142740,4284849,0,100.0,175.0,listen
3,18142955,4348587,0,100.0,215.0,listen
3,18143095,2839470,0,100.0,140.0,listen
3,18143205,1357249,0,100.0,110.0,listen
3,18143375,6103487,0,100.0,170.0,listen
3,18143575,8766614,0,100.0,200.0,listen
3,18143765,5659058,0,100.0,190.0,listen
3,18144030,4081791,0,100.0,265.0,listen
3,18144320,2618421,0,100.0,235.0,listen
3,18144650,395053,0,100.0,385.0,listen
3,18144835,9104795,0,100.0,165.0,listen
3,18144955,7345252,0,100.0,125.0,listen
3,18145240,38367,0,100.0,270.0,listen
3,18145375,6481109,0,100.0,145.0,listen
3,18145520,134761,0,100.0,130.0,listen
3,18145620,2303864,0,100.0,105.0,listen
3,18147900,1477877,0,100.0,120.0,listen
3,18148085,7268500,0,100.0,185.0,listen
3,18148300,5737745,0,100.0,215.0,listen
3,18148460,6609888,0,100.0,155.0,listen
3,18148725,1717329,0,100.0,215.0,listen
3,18176465,3740445,0,100.0,175.0,listen
3,18176465,7442754,0,100.0,170.0,listen
3,18176465,4284849,0,100.0,175.0,listen
3,18176465,9281961,0,100.0,250.0,listen
3,18176465,6010616,0,100.0,215.0,listen
3,18176465,4370189,0,100.0,95.0,listen
3,18176465,7032344,0,100.0,270.0,listen
3,18176465,2338988,0,100.0,190.0,listen
3,18176465,5246580,0,100.0,90.0,listen
3,18176465,4458792,0,100.0,220.0,listen
3,18176590,4348587,0,100.0,215.0,listen
3,18176730,2839470,0,100.0,140.0,listen
3,18176840,1357249,0,100.0,110.0,listen
3,18177010,6103487,0,100.0,170.0,listen
3,18177690,8766614,0,101.0,200.0,listen
3,18177910,5659058,0,100.0,190.0,listen
3,18178145,4081791,0,100.0,265.0,listen
3,18178485,2618421,0,100.0,235.0,listen
3,18179715,9104795,0,100.0,165.0,listen
3,18179715,395053,0,100.0,385.0,listen
3,18179715,38367,0,100.0,270.0,listen
3,18179715,7345252,0,100.0,125.0,listen
3,18179825,6481109,0,100.0,145.0,listen
3,18180005,134761,0,100.0,130.0,listen
3,18180060,2303864,0,100.0,105.0,listen
3,18180180,1477877,0,100.0,120.0,listen
3,18180555,7268500,0,100.0,185.0,listen
3,18180620,5737745,0,100.0,215.0,listen
3,18180770,6609888,0,53.0,155.0,listen
3,18180875,454398,1,100.0,205.0,listen
3,18181315,9385144,1,100.0,440.0,listen
3,18181520,3600341,1,100.0,205.0,listen
3,18182055,7112653,1,100.0,205.0,listen
3,18182235,8572009,1,100.0,180.0,listen
3,18182395,9153715,1,100.0,160.0,listen
3,18182610,8024805,1,100.0,215.0,listen
3,18182805,3295729,1,100.0,145.0,listen
3,18182940,7926931,1,100.0,180.0,listen
3,18183135,4399031,1,100.0,190.0,listen
3,18183360,8725636,1,100.0,225.0,listen
3,18183525,7795571,1,100.0,165.0,listen
3,18183745,4566222,1,100.0,220.0,listen
3,18184695,8361219,1,100.0,150.0,listen
3,18185450,8312313,1,100.0,265.0,listen
3,18188735,2050934,1,100.0,170.0,listen
3,18188920,815797,1,100.0,180.0,listen
3,18189165,5803215,1,100.0,175.0,listen
3,18189385,5878688,1,100.0,215.0,listen
3,18189645,6103487,1,100.0,170.0,listen
3,18189660,4982940,1,4.0,270.0,listen
3,18189935,4982940,1,100.0,270.0,listen
3,18190030,8695195,1,100.0,95.0,listen
3,18190050,4305990,1,6.0,170.0,listen
3,18190070,8657243,1,14.0,135.0,listen
3,18190110,616275,1,34.0,115.0,listen
3,18190275,1256307,1,100.0,165.0,listen
3,18190305,4576940,1,17.0,160.0,listen
3,18271020,4576940,1,0.0,160.0,listen
3,18271110,5893730,1,100.0,85.0,listen
3,18271195,9190493,1,4.0,135.0,listen
3,18271200,4164429,1,1.0,85.0,listen
3,18279485,1625856,1,51.0,110.0,listen
3,18279495,5171634,0,4.0,190.0,listen
3,18279495,2651314,0,0.0,170.0,listen
3,18279510,8351511,0,5.0,200.0,listen
3,18279750,8481106,0,100.0,240.0,listen
3,18279920,2651314,0,100.0,170.0,listen
3,18280255,8351511,0,54.0,200.0,listen
3,18280260,3598089,0,1.0,120.0,listen
3,18280265,2498052,0,1.0,185.0,listen
3,18280265,6424234,0,3.0,135.0,listen
3,18280270,747636,0,1.0,215.0,listen
3,18280445,7325577,0,100.0,135.0,listen
3,18281135,8261513,0,62.0,155.0,listen
3,18281135,7325577,0,0.0,135.0,listen
3,18281135,8261513,0,0.0,155.0,listen
3,18281135,747636,0,0.0,215.0,listen
3,18281135,2498052,0,0.0,185.0,listen
3,18281140,6424234,0,0.0,135.0,listen
3,18281140,3598089,0,0.0,120.0,listen
3,18281140,8351511,0,0.0,200.0,listen
3,18281315,2651314,0,100.0,170.0,listen
3,18281515,8351511,0,100.0,200.0,listen
3,18442995,3598089,0,0.0,120.0,listen
3,18443260,8907903,0,100.0,175.0,listen
3,18443650,5236215,0,100.0,300.0,listen
3,18444180,6901050,0,100.0,495.0,listen
3,18444350,8325058,0,100.0,170.0,listen
3,18444530,1256307,0,100.0,165.0,listen
3,18444650,797426,0,100.0,130.0,listen
3,18446160,761052,0,100.0,215.0,listen
3,18446345,4498033,0,100.0,185.0,listen
3,18446525,3896166,0,100.0,170.0,listen
3,18446690,5499729,0,100.0,170.0,listen
3,18446965,2644429,0,100.0,275.0,listen
3,18480940,4253548,0,53.0,230.0,listen
3,18481115,8907903,0,100.0,175.0,listen
3,18481420,5236215,0,100.0,300.0,listen
3,18481910,6901050,0,100.0,495.0,listen
3,18482080,8325058,0,100.0,170.0,listen
3,18482280,1256307,0,100.0,165.0,listen
3,18482410,797426,0,100.0,130.0,listen
3,18482630,761052,0,100.0,215.0,listen
3,18482815,4498033,0,100.0,185.0,listen
3,18482985,3896166,0,100.0,170.0,listen
3,18483155,5499729,0,100.0,170.0,listen
3,18483435,2644429,0,100.0,275.0,listen
3,18505675,4253548,0,9.0,230.0,listen
3,18505925,5066255,0,100.0,250.0,listen
3,18506170,6570295,0,100.0,245.0,listen
3,18506365,4502257,0,100.0,195.0,listen
3,18506605,2742880,0,100.0,235.0,listen
3,18506785,539249,0,100.0,175.0,listen
3,18506960,2118649,0,100.0,175.0,listen
3,18507180,5252571,0,100.0,210.0,listen
3,18508100,1272253,0,100.0,200.0,listen
3,18508305,5433005,0,100.0,205.0,listen
3,18508595,3659770,0,100.0,285.0,listen
3,18508785,4153158,0,100.0,165.0,listen
3,18508885,1582879,0,100.0,125.0,listen
3,18509055,4883242,0,100.0,170.0,listen
3,18509200,1201966,0,100.0,145.0,listen
3,18509290,8992229,0,100.0,90.0,listen
3,18513200,3247521,0,101.0,205.0,listen
3,18517210,4557096,0,101.0,140.0,listen
3,18518245,8544544,0,100.0,185.0,listen
3,18518350,7471373,0,100.0,105.0,listen
3,18518485,5040341,0,100.0,135.0,listen
3,18518675,6786581,0,100.0,190.0,listen
3,18519090,8030247,0,100.0,125.0,listen
3,18519090,4993971,0,100.0,220.0,listen
3,18519535,5066255,0,100.0,250.0,listen
3,18519780,6570295,0,100.0,245.0,listen
3,18519975,4502257,0,100.0,195.0,listen
3,18520210,2742880,0,100.0,235.0,listen
3,18522195,539249,0,100.0,175.0,listen
3,18522375,2118649,0,100.0,175.0,listen
3,18522590,5252571,0,100.0,210.0,listen
3,18522790,1272253,0,100.0,200.0,listen
3,18522995,5433005,0,100.0,205.0,listen
3,18523280,3659770,0,100.0,285.0,listen
3,18525425,4153158,0,100.0,165.0,listen
3,18525555,1582879,0,100.0,125.0,listen
3,18525735,4883242,0,100.0,170.0,listen
3,18525875,1201966,0,100.0,145.0,listen
3,18525970,8992229,0,100.0,90.0,listen
3,18526175,3247521,0,100.0,205.0,listen
3,18526310,4557096,0,100.0,140.0,listen
3,18600270,8544544,0,36.0,185.0,listen
3,18600530,2182744,0,100.0,220.0,listen
3,18600685,5432558,0,100.0,155.0,listen
3,18601255,4986107,0,100.0,405.0,listen
3,18601435,815797,0,100.0,180.0,listen
3,18601625,2383009,0,100.0,190.0,listen
3,18620570,3241577,0,100.0,270.0,listen
3,18620615,7794771,0,1.0,225.0,listen
3,18620615,7794771,0,19.0,225.0,listen
3,18620885,3241577,0,100.0,270.0,listen
3,18621195,7794771,0,27.0,225.0,listen
3,18621375,763864,1,100.0,180.0,listen
3,18621390,7134945,1,4.0,250.0,listen
3,18621390,7134945,1,0.0,250.0,listen
3,18621395,763864,1,1.0,180.0,listen
3,18634015,899574,1,101.0,235.0,listen
3,18634025,4078274,1,3.0,160.0,listen
3,18634205,763864,1,100.0,180.0,listen
3,18634210,7134945,1,1.0,250.0,listen
3,18634210,763864,1,0.0,180.0,listen
3,18634225,4078274,1,9.0,160.0,listen
3,18634405,763864,1,100.0,180.0,listen
3,18634420,7134945,1,6.0,250.0,listen
3,18634425,1316637,1,1.0,295.0,listen
3,18634560,6424234,1,100.0,135.0,listen
3,18634585,5604220,1,18.0,130.0,listen
3,18635675,5666116,1,100.0,160.0,listen
3,18635715,8524176,1,17.0,215.0,listen
3,18635755,7041449,1,13.0,180.0,listen
3,18635815,8110544,1,14.0,190.0,listen
3,18635855,7951096,1,19.0,215.0,listen
3,18636020,4748886,1,100.0,165.0,listen
3,18637870,6091060,1,100.0,195.0,listen
3,18638315,4115976,1,100.0,325.0,listen
3,18638575,3015639,1,100.0,255.0,listen
3,18638795,4411326,1,100.0,220.0,listen
3,18638885,6821421,1,40.0,185.0,listen
3,18639125,4858167,1,100.0,240.0,listen
3,18639370,3581103,1,100.0,245.0,listen
3,18639575,8038108,1,100.0,205.0,listen
3,18639800,2857967,1,100.0,195.0,listen
3,18645765,7311257,1,100.0,215.0,listen
3,18646040,4133447,1,100.0,240.0,listen
3,18646295,8338819,1,100.0,255.0,listen
3,18646465,5941679,1,100.0,170.0,listen
3,18646750,9201132,1,100.0,285.0,listen
3,18646940,8627732,1,100.0,190.0,listen
3,18646955,6006390,1,12.0,140.0,listen
3,18647120,2005772,1,100.0,165.0,listen
3,18647610,8921221,1,100.0,240.0,listen
3,18647770,518596,1,100.0,160.0,listen
3,18647910,2004609,1,65.0,210.0,listen
3,18648150,5466143,1,100.0,240.0,listen
3,18648390,4300728,1,100.0,240.0,listen
3,18684475,3314025,1,100.0,310.0,listen
3,18684580,143482,1,47.0,225.0,listen
3,18684775,8085577,1,100.0,195.0,listen
3,18685400,6118963,1,100.0,255.0,listen
3,18685670,526028,1,100.0,270.0,listen
3,18690830,5537035,1,101.0,280.0,listen
3,18691100,2087095,1,100.0,270.0,listen
3,18691265,3145344,1,100.0,165.0,listen
3,18691420,3507099,1,100.0,160.0,listen
3,18691705,3147840,1,100.0,285.0,listen
3,18707340,6561488,1,101.0,115.0,listen
3,18707475,522068,1,23.0,335.0,listen
3,18707710,1628088,1,100.0,210.0,listen
3,18707880,1887619,1,100.0,165.0,listen
3,18708165,8890319,1,100.0,285.0,listen
3,18708275,6332492,1,53.0,210.0,listen
3,18708530,3488020,1,100.0,250.0,listen
3,18708785,7003175,1,100.0,255.0,listen
3,18708945,3816238,1,90.0,175.0,listen
3,18708950,7670613,1,2.0,285.0,listen
3,18709245,9314753,1,100.0,215.0,listen
3,18709390,5700337,1,53.0,235.0,listen
3,18709475,812302,1,54.0,190.0,listen
3,18709725,2184059,1,100.0,250.0,listen
3,18716690,6108954,1,100.0,185.0,listen
3,18716730,7075617,1,12.0,315.0,listen
3,18716910,763864,1,100.0,180.0,listen
3,18716945,7134945,1,14.0,250.0,listen
3,18717120,2651314,1,100.0,170.0,listen
3,18717135,8964050,1,9.0,210.0,listen
3,18717145,5803215,0,3.0,175.0,listen
3,18717400,8052080,0,100.0,240.0,listen
3,18717590,8030729,0,66.0,290.0,listen
3,18717795,8695414,0,100.0,205.0,listen
3,18718020,5396329,0,100.0,220.0,listen
3,18718250,903463,0,87.0,260.0,listen
3,18718250,4473119,0,1.0,240.0,listen
3,18718430,97457,0,100.0,175.0,listen
3,18727040,6352661,0,22.0,145.0,listen
3,18727135,5803215,0,96.0,175.0,listen
3,18727310,4423556,0,100.0,175.0,listen
3,18727440,6210488,0,73.0,175.0,listen
3,18727470,6761374,0,18.0,170.0,listen
3,18727595,1082547,0,51.0,235.0,listen
3,18727615,2339742,0,9.0,200.0,listen
3,18728745,1789988,0,100.0,165.0,listen
3,18728900,1034521,0,94.0,170.0,listen
3,18728955,639640,0,34.0,165.0,listen
3,18729090,7896588,0,100.0,130.0,listen
3,18729295,5006135,0,87.0,230.0,listen
3,18729430,3360265,0,100.0,140.0,listen
3,18729660,1689878,0,100.0,225.0,listen
3,18729835,5459092,0,100.0,175.0,listen
3,18729985,9000446,0,100.0,150.0,listen
3,18762765,8234083,0,6.0,160.0,listen
3,18762785,7312818,1,14.0,115.0,listen
3,18767285,3335443,1,11.0,340.0,listen
3,18767485,3369135,0,100.0,195.0,listen
3,18767635,2514766,0,100.0,150.0,listen
3,18767820,5748061,0,100.0,180.0,listen
3,18767940,3193993,0,100.0,120.0,listen
3,18768230,2354532,0,100.0,160.0,listen
3,18768615,4012999,0,101.0,170.0,listen
3,18769820,5251516,0,100.0,165.0,listen
3,18769945,7448591,0,100.0,125.0,listen
3,18770085,3950279,0,100.0,140.0,listen
3,18770240,1436244,0,100.0,155.0,listen
3,18771200,7542766,0,100.0,175.0,listen
3,18771375,2630007,0,100.0,130.0,listen
3,18771505,5411292,0,100.0,130.0,listen
3,18772440,2567154,0,101.0,150.0,listen
3,18772655,4167275,0,100.0,135.0,listen
3,18772895,2645967,0,100.0,240.0,listen
3,18773070,2577142,0,100.0,175.0,listen
3,18773220,6764755,0,100.0,150.0,listen
3,18773420,3951941,0,100.0,170.0,listen
3,18773585,4538285,0,100.0,165.0,listen
3,18773735,8335638,0,100.0,150.0,listen
3,18773980,1344659,0,100.0,140.0,listen
3,18782395,7989517,0,100.0,160.0,listen
3,18782580,1421847,0,100.0,150.0,listen
